experiment_name,run_mode,run_mode_param_name,run_mode_param_value,run_mode_param_label,warmup_constant_mix_omega,warmup_pool_power_k,num_nodes,network_type,network_label,resource_consumption_mode,resource_consumption_fixed_mode,consumption_label,strategy_update_rule,r,final_actual_cooperation_mean,final_mean_resource_mean,final_mean_pool_grown_mean,final_mean_consumption_mean,final_mean_payoff_mean,final_gini_mean,return_mean,return_std
n50_regular_d4__pool_power_mix_k17__piecewise_linear_constant__q_learning__r1p25,pool_power_mix,warmup_pool_power_k,17.0,k17,,17.0,50,regular,n50_regular_d4,piecewise_linear,constant,piecewise_linear_constant,q_learning,1.25,0.8879999999999999,365.98078692171555,203.04000000000002,21.659226665795572,23.79788413253148,0.20299642721233507,5249.016541626528,276.561129310807
n50_regular_d4__pool_power_mix_k17__piecewise_linear_constant__q_learning__r1p75,pool_power_mix,warmup_pool_power_k,17.0,k17,,17.0,50,regular,n50_regular_d4,piecewise_linear,constant,piecewise_linear_constant,q_learning,1.75,0.884,362.1199218974424,201.07999999999998,21.43069701803969,23.97519717191386,0.20583448231789742,5284.198088358766,280.6410922306193
n50_regular_d4__pool_power_mix_k17__piecewise_linear_constant__q_learning__r2p25,pool_power_mix,warmup_pool_power_k,17.0,k17,,17.0,50,regular,n50_regular_d4,piecewise_linear,constant,piecewise_linear_constant,q_learning,2.25,0.876,361.1422995770502,198.11999999999998,21.364473097979378,23.945083924575613,0.21908020145344156,5253.896208650976,325.5092048436304
n50_ws_k4_p0p1__pool_power_mix_k17__piecewise_linear_constant__q_learning__r0p25,pool_power_mix,warmup_pool_power_k,17.0,k17,,17.0,50,small_world,n50_ws_k4_p0p1,piecewise_linear,constant,piecewise_linear_constant,q_learning,0.25,0.0,0.0,0.0,0.0,0.0,0.0,8.393175661074954,0.5415427925525289
n50_ws_k4_p0p1__pool_power_mix_k17__piecewise_linear_constant__q_learning__r0p75,pool_power_mix,warmup_pool_power_k,17.0,k17,,17.0,50,small_world,n50_ws_k4_p0p1,piecewise_linear,constant,piecewise_linear_constant,q_learning,0.75,0.804,313.8735188122864,176.50742040431186,18.703304667513034,21.19502029898047,0.33550724084894573,4628.230454755425,430.5716508559903
n50_ws_k4_p0p1__pool_power_mix_k17__piecewise_linear_constant__q_learning__r1p25,pool_power_mix,warmup_pool_power_k,17.0,k17,,17.0,50,small_world,n50_ws_k4_p0p1,piecewise_linear,constant,piecewise_linear_constant,q_learning,1.25,0.8480000000000001,347.09855631818544,190.5704761904762,20.468847578733733,24.49401042520102,0.2666787368448191,5108.200990868312,228.69683189314784
n50_ws_k4_p0p1__pool_power_mix_k17__piecewise_linear_constant__q_learning__r1p75,pool_power_mix,warmup_pool_power_k,17.0,k17,,17.0,50,small_world,n50_ws_k4_p0p1,piecewise_linear,constant,piecewise_linear_constant,q_learning,1.75,0.8480000000000001,346.0279425283184,190.97714285714287,20.60332078162802,21.028083295498263,0.26775822279067313,5144.416083321159,247.88440975979847
n50_ws_k4_p0p1__pool_power_mix_k17__piecewise_linear_constant__q_learning__r2p25,pool_power_mix,warmup_pool_power_k,17.0,k17,,17.0,50,small_world,n50_ws_k4_p0p1,piecewise_linear,constant,piecewise_linear_constant,q_learning,2.25,0.844,346.77105439944694,188.88333333333333,20.579860478538826,22.368993323373747,0.26560220574259297,5145.8613936863185,281.79660408157093
n50_ba_m2__pool_power_mix_k17__piecewise_linear_degree_scaled__q_learning__r0p25,pool_power_mix,warmup_pool_power_k,17.0,k17,,17.0,50,scale_free,n50_ba_m2,piecewise_linear,degree_scaled,piecewise_linear_degree_scaled,q_learning,0.25,0.07599999999999998,3.3635036676636787,2.0759159835665044,0.3159732927794462,0.29576503512287144,0.9347732468462743,108.5605447141132,17.52057433108203
n50_ba_m2__pool_power_mix_k17__piecewise_linear_degree_scaled__q_learning__r0p75,pool_power_mix,warmup_pool_power_k,17.0,k17,,17.0,50,scale_free,n50_ba_m2,piecewise_linear,degree_scaled,piecewise_linear_degree_scaled,q_learning,0.75,0.672,141.42934467288399,80.47175727780991,8.890992458761488,9.127409004029897,0.5588308805687607,2358.880794972904,306.03769271162474
n50_ba_m2__pool_power_mix_k17__piecewise_linear_degree_scaled__q_learning__r1p25,pool_power_mix,warmup_pool_power_k,17.0,k17,,17.0,50,scale_free,n50_ba_m2,piecewise_linear,degree_scaled,piecewise_linear_degree_scaled,q_learning,1.25,0.752,208.33279482990702,115.71782693914274,12.665559484015244,14.390288684477657,0.5271477000368009,3264.388641991903,687.3843458940091
n50_ba_m2__pool_power_mix_k17__piecewise_linear_degree_scaled__q_learning__r1p75,pool_power_mix,warmup_pool_power_k,17.0,k17,,17.0,50,scale_free,n50_ba_m2,piecewise_linear,degree_scaled,piecewise_linear_degree_scaled,q_learning,1.75,0.736,206.8858510753722,113.82563941906047,12.6765012504607,12.948964942455882,0.5174898469682121,3273.3599345066173,697.4986322658318
n50_ba_m2__pool_power_mix_k17__piecewise_linear_degree_scaled__q_learning__r2p25,pool_power_mix,warmup_pool_power_k,17.0,k17,,17.0,50,scale_free,n50_ba_m2,piecewise_linear,degree_scaled,piecewise_linear_degree_scaled,q_learning,2.25,0.748,212.0178086581278,117.51593792172739,12.902486003117435,14.29959898879367,0.5125172787127009,3332.4557351541735,765.1295458164435
n50_er_k4__pool_power_mix_k17__piecewise_linear_degree_scaled__q_learning__r0p25,pool_power_mix,warmup_pool_power_k,17.0,k17,,17.0,50,erdos_renyi,n50_er_k4,piecewise_linear,degree_scaled,piecewise_linear_degree_scaled,q_learning,0.25,0.132,5.943754936438844,3.3880146977793673,0.4466005206025363,0.4343450449906536,0.901991279569979,103.7600466938211,12.63272582503177
n50_er_k4__pool_power_mix_k17__piecewise_linear_degree_scaled__q_learning__r0p75,pool_power_mix,warmup_pool_power_k,17.0,k17,,17.0,50,erdos_renyi,n50_er_k4,piecewise_linear,degree_scaled,piecewise_linear_degree_scaled,q_learning,0.75,0.792,253.7154845583146,141.19082083252758,15.04357110975057,19.013681713221004,0.4240031953600306,3748.42274223828,514.9635224461093
n50_er_k4__pool_power_mix_k17__piecewise_linear_degree_scaled__q_learning__r1p25,pool_power_mix,warmup_pool_power_k,17.0,k17,,17.0,50,erdos_renyi,n50_er_k4,piecewise_linear,degree_scaled,piecewise_linear_degree_scaled,q_learning,1.25,0.8480000000000001,293.9278134107868,161.23579365079362,17.500504465661766,17.6839715647045,0.3645972082011699,4237.32468840313,497.8560844461012
n50_er_k4__pool_power_mix_k17__piecewise_linear_degree_scaled__q_learning__r1p75,pool_power_mix,warmup_pool_power_k,17.0,k17,,17.0,50,erdos_renyi,n50_er_k4,piecewise_linear,degree_scaled,piecewise_linear_degree_scaled,q_learning,1.75,0.8320000000000001,282.5365562463352,158.46579365079364,16.738016510600904,19.660722878071446,0.3743970884289487,4223.654945332593,543.6082713426499
n50_er_k4__pool_power_mix_k17__piecewise_linear_degree_scaled__q_learning__r2p25,pool_power_mix,warmup_pool_power_k,17.0,k17,,17.0,50,erdos_renyi,n50_er_k4,piecewise_linear,degree_scaled,piecewise_linear_degree_scaled,q_learning,2.25,0.8200000000000001,277.26162661569623,155.50714285714287,16.505379575544016,18.154985922171424,0.37829665320365957,4113.995208357586,500.2576580807483
n50_regular_d4__pool_power_mix_k17__piecewise_linear_degree_scaled__q_learning__r0p25,pool_power_mix,warmup_pool_power_k,17.0,k17,,17.0,50,regular,n50_regular_d4,piecewise_linear,degree_scaled,piecewise_linear_degree_scaled,q_learning,0.25,0.0,0.0,0.0,0.0,0.0,0.0,8.396873203096998,0.5572968825071847
n50_regular_d4__pool_power_mix_k17__piecewise_linear_degree_scaled__q_learning__r0p75,pool_power_mix,warmup_pool_power_k,17.0,k17,,17.0,50,regular,n50_regular_d4,piecewise_linear,degree_scaled,piecewise_linear_degree_scaled,q_learning,0.75,0.8560000000000001,335.3938725622652,191.2,19.979459769959707,21.797421645111353,0.2682612715716484,4795.35599012503,462.33309805568035
n50_regular_d4__pool_power_mix_k17__piecewise_linear_degree_scaled__q_learning__r1p25,pool_power_mix,warmup_pool_power_k,17.0,k17,,17.0,50,regular,n50_regular_d4,piecewise_linear,degree_scaled,piecewise_linear_degree_scaled,q_learning,1.25,0.8879999999999999,365.98078692171555,203.04000000000002,21.659226665795572,23.79788413253148,0.20299642721233507,5249.016541626528,276.561129310807
n50_regular_d4__pool_power_mix_k17__piecewise_linear_degree_scaled__q_learning__r1p75,pool_power_mix,warmup_pool_power_k,17.0,k17,,17.0,50,regular,n50_regular_d4,piecewise_linear,degree_scaled,piecewise_linear_degree_scaled,q_learning,1.75,0.884,362.1199218974424,201.07999999999998,21.43069701803969,23.97519717191386,0.20583448231789742,5284.198088358766,280.6410922306193
n50_regular_d4__pool_power_mix_k17__piecewise_linear_degree_scaled__q_learning__r2p25,pool_power_mix,warmup_pool_power_k,17.0,k17,,17.0,50,regular,n50_regular_d4,piecewise_linear,degree_scaled,piecewise_linear_degree_scaled,q_learning,2.25,0.876,361.1422995770502,198.11999999999998,21.364473097979378,23.945083924575613,0.21908020145344156,5253.896208650976,325.5092048436304
n50_ws_k4_p0p1__pool_power_mix_k17__piecewise_linear_degree_scaled__q_learning__r0p25,pool_power_mix,warmup_pool_power_k,17.0,k17,,17.0,50,small_world,n50_ws_k4_p0p1,piecewise_linear,degree_scaled,piecewise_linear_degree_scaled,q_learning,0.25,0.0,0.0,0.0,0.0,0.0,0.0,8.77158834170882,0.614768008670092
n50_ws_k4_p0p1__pool_power_mix_k17__piecewise_linear_degree_scaled__q_learning__r0p75,pool_power_mix,warmup_pool_power_k,17.0,k17,,17.0,50,small_world,n50_ws_k4_p0p1,piecewise_linear,degree_scaled,piecewise_linear_degree_scaled,q_learning,0.75,0.808,312.2776121739904,172.9795238095238,18.554017573138054,22.37021709077215,0.33143659377909385,4611.901410416303,263.27518823837045
n50_ws_k4_p0p1__pool_power_mix_k17__piecewise_linear_degree_scaled__q_learning__r1p25,pool_power_mix,warmup_pool_power_k,17.0,k17,,17.0,50,small_world,n50_ws_k4_p0p1,piecewise_linear,degree_scaled,piecewise_linear_degree_scaled,q_learning,1.25,0.8480000000000001,338.79870558618785,187.42190476190476,20.119483212763946,22.430197583742647,0.2825140145551689,4978.687000969367,294.5434782078331
n50_ws_k4_p0p1__pool_power_mix_k17__piecewise_linear_degree_scaled__q_learning__r1p75,pool_power_mix,warmup_pool_power_k,17.0,k17,,17.0,50,small_world,n50_ws_k4_p0p1,piecewise_linear,degree_scaled,piecewise_linear_degree_scaled,q_learning,1.75,0.8400000000000001,336.09628027415073,184.4947619047619,20.029011760784556,21.305123118522022,0.284517853606994,5026.305405513971,322.88117400624253
n50_ws_k4_p0p1__pool_power_mix_k17__piecewise_linear_degree_scaled__q_learning__r2p25,pool_power_mix,warmup_pool_power_k,17.0,k17,,17.0,50,small_world,n50_ws_k4_p0p1,piecewise_linear,degree_scaled,piecewise_linear_degree_scaled,q_learning,2.25,0.8360000000000001,336.8897458815255,183.7409523809524,20.00210674058036,22.426205816576424,0.28457715255919264,5018.66805708807,302.2851689259989
n50_ba_m2__pool_power_mix_k18__piecewise_linear_constant__fermi__r0p25,pool_power_mix,warmup_pool_power_k,18.0,k18,,18.0,50,scale_free,n50_ba_m2,piecewise_linear,constant,piecewise_linear_constant,fermi,0.25,0.004,0.8988441154431237,0.549564267089491,0.060142205569577424,0.06014220962115269,0.19599999999991277,18.38117442670486,21.841220089765777
n50_ba_m2__pool_power_mix_k18__piecewise_linear_constant__fermi__r0p75,pool_power_mix,warmup_pool_power_k,18.0,k18,,18.0,50,scale_free,n50_ba_m2,piecewise_linear,constant,piecewise_linear_constant,fermi,0.75,0.68,218.8893573534478,124.56592314118629,13.534975500884332,13.459513428040452,0.5630032344716234,3443.464515837458,956.0717951663285
n50_ba_m2__pool_power_mix_k18__piecewise_linear_constant__fermi__r1p25,pool_power_mix,warmup_pool_power_k,18.0,k18,,18.0,50,scale_free,n50_ba_m2,piecewise_linear,constant,piecewise_linear_constant,fermi,1.25,0.7040000000000001,231.47586779999477,130.13347953216376,14.267772781378483,14.267624247365253,0.5435426063220851,3782.161594465476,872.8148201998818
n50_ba_m2__pool_power_mix_k18__piecewise_linear_constant__fermi__r1p75,pool_power_mix,warmup_pool_power_k,18.0,k18,,18.0,50,scale_free,n50_ba_m2,piecewise_linear,constant,piecewise_linear_constant,fermi,1.75,0.7,228.74869235023365,130.14371762740183,14.10092925237237,14.093813652197667,0.5443609346768962,3763.7566640407713,895.3167298499501
n50_ba_m2__pool_power_mix_k18__piecewise_linear_constant__fermi__r2p25,pool_power_mix,warmup_pool_power_k,18.0,k18,,18.0,50,scale_free,n50_ba_m2,piecewise_linear,constant,piecewise_linear_constant,fermi,2.25,0.692,224.81536194069878,127.01099832915622,13.907211387244889,13.534280473225929,0.5604723717973987,3726.1713608707805,935.8248573607805
n50_er_k4__pool_power_mix_k18__piecewise_linear_constant__fermi__r0p25,pool_power_mix,warmup_pool_power_k,18.0,k18,,18.0,50,erdos_renyi,n50_er_k4,piecewise_linear,constant,piecewise_linear_constant,fermi,0.25,0.0,0.0,0.0,0.0,0.0,0.0,8.399735334030625,0.6212043956568611
n50_er_k4__pool_power_mix_k18__piecewise_linear_constant__fermi__r0p75,pool_power_mix,warmup_pool_power_k,18.0,k18,,18.0,50,erdos_renyi,n50_er_k4,piecewise_linear,constant,piecewise_linear_constant,fermi,0.75,0.868,337.47679475892113,190.9504761904762,20.17807681203135,20.178080809999894,0.3596824840229417,4720.993499697707,441.9988771224197
n50_er_k4__pool_power_mix_k18__piecewise_linear_constant__fermi__r1p25,pool_power_mix,warmup_pool_power_k,18.0,k18,,18.0,50,erdos_renyi,n50_er_k4,piecewise_linear,constant,piecewise_linear_constant,fermi,1.25,0.916,357.26251094314495,202.08333333333331,21.34539078492562,21.342764938596098,0.3119122713945872,5143.1593765803855,439.00513682995796
n50_er_k4__pool_power_mix_k18__piecewise_linear_constant__fermi__r1p75,pool_power_mix,warmup_pool_power_k,18.0,k18,,18.0,50,erdos_renyi,n50_er_k4,piecewise_linear,constant,piecewise_linear_constant,fermi,1.75,0.9119999999999999,355.18133183934464,200.91666666666669,21.226024088350318,21.225977405638325,0.31922727803429785,5148.891239687424,428.26557976702435
n50_er_k4__pool_power_mix_k18__piecewise_linear_constant__fermi__r2p25,pool_power_mix,warmup_pool_power_k,18.0,k18,,18.0,50,erdos_renyi,n50_er_k4,piecewise_linear,constant,piecewise_linear_constant,fermi,2.25,0.9119999999999999,355.1812986880774,200.91666666666669,21.226017646547398,21.226016998708452,0.31920703098184655,5157.824092726607,428.80886466895794
n50_regular_d4__pool_power_mix_k18__piecewise_linear_constant__fermi__r0p25,pool_power_mix,warmup_pool_power_k,18.0,k18,,18.0,50,regular,n50_regular_d4,piecewise_linear,constant,piecewise_linear_constant,fermi,0.25,0.0,0.0,0.0,0.0,0.0,0.0,8.517008369844678,0.900924753415644
n50_regular_d4__pool_power_mix_k18__piecewise_linear_constant__fermi__r0p75,pool_power_mix,warmup_pool_power_k,18.0,k18,,18.0,50,regular,n50_regular_d4,piecewise_linear,constant,piecewise_linear_constant,fermi,0.75,0.908,380.7932431809714,215.16,22.493421763942994,22.493335055085634,0.1662794681147812,5327.832903703468,1125.7229181726523
n50_regular_d4__pool_power_mix_k18__piecewise_linear_constant__fermi__r1p25,pool_power_mix,warmup_pool_power_k,18.0,k18,,18.0,50,regular,n50_regular_d4,piecewise_linear,constant,piecewise_linear_constant,fermi,1.25,0.924,391.0825296303493,220.92,23.068868585407134,23.068601784243533,0.13810478018211939,5598.754240987035,918.2829540036041
n50_regular_d4__pool_power_mix_k18__piecewise_linear_constant__fermi__r1p75,pool_power_mix,warmup_pool_power_k,18.0,k18,,18.0,50,regular,n50_regular_d4,piecewise_linear,constant,piecewise_linear_constant,fermi,1.75,0.924,390.6470464249296,220.68,23.04650370402709,23.046449871043315,0.14566624464674352,5608.880671644112,977.8184343707396
n50_regular_d4__pool_power_mix_k18__piecewise_linear_constant__fermi__r2p25,pool_power_mix,warmup_pool_power_k,18.0,k18,,18.0,50,regular,n50_regular_d4,piecewise_linear,constant,piecewise_linear_constant,fermi,2.25,0.9280000000000002,392.565953365612,221.76,23.15702812893202,23.157018505455987,0.13942670292744075,5618.991911378591,997.7401759485899
n50_ws_k4_p0p1__pool_power_mix_k18__piecewise_linear_constant__fermi__r0p25,pool_power_mix,warmup_pool_power_k,18.0,k18,,18.0,50,small_world,n50_ws_k4_p0p1,piecewise_linear,constant,piecewise_linear_constant,fermi,0.25,0.0,0.0,0.0,0.0,0.0,0.0,8.697536502838677,0.9294728266100095
n50_ws_k4_p0p1__pool_power_mix_k18__piecewise_linear_constant__fermi__r0p75,pool_power_mix,warmup_pool_power_k,18.0,k18,,18.0,50,small_world,n50_ws_k4_p0p1,piecewise_linear,constant,piecewise_linear_constant,fermi,0.75,0.884,371.0995742792792,209.6847619047619,21.91504075625505,21.914908773989602,0.22062029474908967,5223.396471143467,828.8655921659712
n50_ws_k4_p0p1__pool_power_mix_k18__piecewise_linear_constant__fermi__r1p25,pool_power_mix,warmup_pool_power_k,18.0,k18,,18.0,50,small_world,n50_ws_k4_p0p1,piecewise_linear,constant,piecewise_linear_constant,fermi,1.25,0.9120000000000001,385.275564978804,217.6538095238095,22.730026694487986,22.730027374326987,0.188126595046477,5511.581466302936,765.6749464706671
n50_ws_k4_p0p1__pool_power_mix_k18__piecewise_linear_constant__fermi__r1p75,pool_power_mix,warmup_pool_power_k,18.0,k18,,18.0,50,small_world,n50_ws_k4_p0p1,piecewise_linear,constant,piecewise_linear_constant,fermi,1.75,0.9120000000000001,385.27556289883614,217.6538095238095,22.730028381467797,22.730027767315086,0.18794317928016688,5539.296634569844,777.9994974364321
n50_ws_k4_p0p1__pool_power_mix_k18__piecewise_linear_constant__fermi__r2p25,pool_power_mix,warmup_pool_power_k,18.0,k18,,18.0,50,small_world,n50_ws_k4_p0p1,piecewise_linear,constant,piecewise_linear_constant,fermi,2.25,0.9039999999999999,380.42426834021023,214.9347619047619,22.45708910076818,22.456166368545404,0.1964898444981394,5518.714311877357,809.5474630812364
n50_ba_m2__pool_power_mix_k18__piecewise_linear_degree_scaled__fermi__r0p25,pool_power_mix,warmup_pool_power_k,18.0,k18,,18.0,50,scale_free,n50_ba_m2,piecewise_linear,degree_scaled,piecewise_linear_degree_scaled,fermi,0.25,0.196,9.947074143669013,6.116110059044504,0.850227229042589,0.8487567918598249,0.8481275012452677,180.76576223955848,40.524834891734876
n50_ba_m2__pool_power_mix_k18__piecewise_linear_degree_scaled__fermi__r0p75,pool_power_mix,warmup_pool_power_k,18.0,k18,,18.0,50,scale_free,n50_ba_m2,piecewise_linear,degree_scaled,piecewise_linear_degree_scaled,fermi,0.75,0.648,134.86768087507366,76.89225788831052,8.534600156372289,7.857095883995834,0.573234655839585,2375.868388451749,350.07080267753423
n50_ba_m2__pool_power_mix_k18__piecewise_linear_degree_scaled__fermi__r1p25,pool_power_mix,warmup_pool_power_k,18.0,k18,,18.0,50,scale_free,n50_ba_m2,piecewise_linear,degree_scaled,piecewise_linear_degree_scaled,fermi,1.25,0.768,217.9710400373993,123.83362733757471,13.24197060653673,13.194244031213376,0.5012543712647373,3451.7063015778926,1001.6786410691885
n50_ba_m2__pool_power_mix_k18__piecewise_linear_degree_scaled__fermi__r1p75,pool_power_mix,warmup_pool_power_k,18.0,k18,,18.0,50,scale_free,n50_ba_m2,piecewise_linear,degree_scaled,piecewise_linear_degree_scaled,fermi,1.75,0.772,216.70849113840504,123.14828899171005,13.171906246708343,13.156180598306715,0.5157812848392006,3445.704399982518,956.4602461238427
n50_ba_m2__pool_power_mix_k18__piecewise_linear_degree_scaled__fermi__r2p25,pool_power_mix,warmup_pool_power_k,18.0,k18,,18.0,50,scale_free,n50_ba_m2,piecewise_linear,degree_scaled,piecewise_linear_degree_scaled,fermi,2.25,0.768,215.86823146186504,122.5362422080843,13.142385414633338,12.809867539670288,0.5219730421352059,3420.938726220748,920.6389301507625
n50_er_k4__pool_power_mix_k18__piecewise_linear_degree_scaled__fermi__r0p25,pool_power_mix,warmup_pool_power_k,18.0,k18,,18.0,50,erdos_renyi,n50_er_k4,piecewise_linear,degree_scaled,piecewise_linear_degree_scaled,fermi,0.25,0.164,6.950581509532432,4.223616128694661,0.5643290931866705,0.5643287389856925,0.8757526430326612,120.8815035942545,13.945832260676438
n50_er_k4__pool_power_mix_k18__piecewise_linear_degree_scaled__fermi__r0p75,pool_power_mix,warmup_pool_power_k,18.0,k18,,18.0,50,erdos_renyi,n50_er_k4,piecewise_linear,degree_scaled,piecewise_linear_degree_scaled,fermi,0.75,0.852,294.8292764108072,166.74015873015873,17.47623108957228,17.474817044266313,0.3763137383573335,4277.921785715515,713.8126775599494
n50_er_k4__pool_power_mix_k18__piecewise_linear_degree_scaled__fermi__r1p25,pool_power_mix,warmup_pool_power_k,18.0,k18,,18.0,50,erdos_renyi,n50_er_k4,piecewise_linear,degree_scaled,piecewise_linear_degree_scaled,fermi,1.25,0.8719999999999999,310.5727293333033,175.54873015873014,18.367610100411433,18.337127968073894,0.35731441342986897,4564.52910811718,545.6955996364234
n50_er_k4__pool_power_mix_k18__piecewise_linear_degree_scaled__fermi__r1p75,pool_power_mix,warmup_pool_power_k,18.0,k18,,18.0,50,erdos_renyi,n50_er_k4,piecewise_linear,degree_scaled,piecewise_linear_degree_scaled,fermi,1.75,0.8719999999999999,312.0043965027431,176.37507936507933,18.456890578189252,18.45687873355477,0.3551116035297051,4571.2230983293575,575.2323454917264
n50_er_k4__pool_power_mix_k18__piecewise_linear_degree_scaled__fermi__r2p25,pool_power_mix,warmup_pool_power_k,18.0,k18,,18.0,50,erdos_renyi,n50_er_k4,piecewise_linear,degree_scaled,piecewise_linear_degree_scaled,fermi,2.25,0.8719999999999999,312.0047650861158,176.37507936507933,18.456690404233573,18.45671032413764,0.35538731090288406,4570.109133822263,583.9576177630597
n50_regular_d4__pool_power_mix_k18__piecewise_linear_degree_scaled__fermi__r0p25,pool_power_mix,warmup_pool_power_k,18.0,k18,,18.0,50,regular,n50_regular_d4,piecewise_linear,degree_scaled,piecewise_linear_degree_scaled,fermi,0.25,0.0,0.0,0.0,0.0,0.0,0.0,8.517008369844678,0.900924753415644
n50_regular_d4__pool_power_mix_k18__piecewise_linear_degree_scaled__fermi__r0p75,pool_power_mix,warmup_pool_power_k,18.0,k18,,18.0,50,regular,n50_regular_d4,piecewise_linear,degree_scaled,piecewise_linear_degree_scaled,fermi,0.75,0.908,380.7932431809714,215.16,22.493421763942994,22.493335055085634,0.1662794681147812,5327.832903703468,1125.7229181726523
n50_regular_d4__pool_power_mix_k18__piecewise_linear_degree_scaled__fermi__r1p25,pool_power_mix,warmup_pool_power_k,18.0,k18,,18.0,50,regular,n50_regular_d4,piecewise_linear,degree_scaled,piecewise_linear_degree_scaled,fermi,1.25,0.924,391.0825296303493,220.92,23.068868585407134,23.068601784243533,0.13810478018211939,5598.754240987035,918.2829540036041
n50_regular_d4__pool_power_mix_k18__piecewise_linear_degree_scaled__fermi__r1p75,pool_power_mix,warmup_pool_power_k,18.0,k18,,18.0,50,regular,n50_regular_d4,piecewise_linear,degree_scaled,piecewise_linear_degree_scaled,fermi,1.75,0.924,390.6470464249296,220.68,23.04650370402709,23.046449871043315,0.14566624464674352,5608.880671644112,977.8184343707396
n50_regular_d4__pool_power_mix_k18__piecewise_linear_degree_scaled__fermi__r2p25,pool_power_mix,warmup_pool_power_k,18.0,k18,,18.0,50,regular,n50_regular_d4,piecewise_linear,degree_scaled,piecewise_linear_degree_scaled,fermi,2.25,0.9280000000000002,392.565953365612,221.76,23.15702812893202,23.157018505455987,0.13942670292744075,5618.991911378591,997.7401759485899
n50_ws_k4_p0p1__pool_power_mix_k18__piecewise_linear_degree_scaled__fermi__r0p25,pool_power_mix,warmup_pool_power_k,18.0,k18,,18.0,50,small_world,n50_ws_k4_p0p1,piecewise_linear,degree_scaled,piecewise_linear_degree_scaled,fermi,0.25,0.0,0.0,0.0,0.0,0.0,0.0,9.055544941963879,1.0259766578669347
n50_ws_k4_p0p1__pool_power_mix_k18__piecewise_linear_degree_scaled__fermi__r0p75,pool_power_mix,warmup_pool_power_k,18.0,k18,,18.0,50,small_world,n50_ws_k4_p0p1,piecewise_linear,degree_scaled,piecewise_linear_degree_scaled,fermi,0.75,0.9199999999999999,388.3989324175824,219.4038095238095,22.908343332939612,22.908343297097048,0.16946399238944462,5402.223005271133,672.5232154661752
n50_ws_k4_p0p1__pool_power_mix_k18__piecewise_linear_degree_scaled__fermi__r1p25,pool_power_mix,warmup_pool_power_k,18.0,k18,,18.0,50,small_world,n50_ws_k4_p0p1,piecewise_linear,degree_scaled,piecewise_linear_degree_scaled,fermi,1.25,0.924,391.6618892592629,221.2238095238095,23.0868650354967,23.086864752859444,0.17224081261613733,5588.798946107877,617.7168440486994
n50_ws_k4_p0p1__pool_power_mix_k18__piecewise_linear_degree_scaled__fermi__r1p75,pool_power_mix,warmup_pool_power_k,18.0,k18,,18.0,50,small_world,n50_ws_k4_p0p1,piecewise_linear,degree_scaled,piecewise_linear_degree_scaled,fermi,1.75,0.916,387.0807887858865,218.6538095238095,22.82741511154148,22.827415150191037,0.18219828772777674,5593.038328405001,637.3878832397146
n50_ws_k4_p0p1__pool_power_mix_k18__piecewise_linear_degree_scaled__fermi__r2p25,pool_power_mix,warmup_pool_power_k,18.0,k18,,18.0,50,small_world,n50_ws_k4_p0p1,piecewise_linear,degree_scaled,piecewise_linear_degree_scaled,fermi,2.25,0.916,387.0807893172887,218.6538095238095,22.827414841567826,22.82741488876257,0.1822948184759216,5592.060286998741,652.0748278751338
n50_ba_m2__pool_power_mix_k18__piecewise_linear_constant__q_learning__r0p25,pool_power_mix,warmup_pool_power_k,18.0,k18,,18.0,50,scale_free,n50_ba_m2,piecewise_linear,constant,piecewise_linear_constant,q_learning,0.25,0.008,1.796611308266911,1.0986573805330226,0.12022373944229084,0.12036025886338564,0.39199999999982543,28.732565948622344,25.748825420244902
n50_ba_m2__pool_power_mix_k18__piecewise_linear_constant__q_learning__r0p75,pool_power_mix,warmup_pool_power_k,18.0,k18,,18.0,50,scale_free,n50_ba_m2,piecewise_linear,constant,piecewise_linear_constant,q_learning,0.75,0.632,182.9067796277098,103.45372421997786,11.444309516435718,14.897660832815408,0.5750462252886168,3059.9461431310892,575.487398544185
n50_ba_m2__pool_power_mix_k18__piecewise_linear_constant__q_learning__r1p25,pool_power_mix,warmup_pool_power_k,18.0,k18,,18.0,50,scale_free,n50_ba_m2,piecewise_linear,constant,piecewise_linear_constant,q_learning,1.25,0.664,190.58704377520115,110.46730126598547,12.12488660491535,11.694673834988452,0.5593851995268079,3257.6002123283884,579.2212478240001
n50_ba_m2__pool_power_mix_k18__piecewise_linear_constant__q_learning__r1p75,pool_power_mix,warmup_pool_power_k,18.0,k18,,18.0,50,scale_free,n50_ba_m2,piecewise_linear,constant,piecewise_linear_constant,q_learning,1.75,0.6679999999999999,191.63048543148474,108.85827678169785,12.184428047033116,12.13458480610765,0.558836145465818,3270.1161997096706,611.479389733943
n50_ba_m2__pool_power_mix_k18__piecewise_linear_constant__q_learning__r2p25,pool_power_mix,warmup_pool_power_k,18.0,k18,,18.0,50,scale_free,n50_ba_m2,piecewise_linear,constant,piecewise_linear_constant,q_learning,2.25,0.644,186.84111257510273,105.9202017865176,11.782100265084372,13.450776347797893,0.5592043932893269,3202.503053675351,533.7764329480555
n50_er_k4__pool_power_mix_k18__piecewise_linear_constant__q_learning__r0p25,pool_power_mix,warmup_pool_power_k,18.0,k18,,18.0,50,erdos_renyi,n50_er_k4,piecewise_linear,constant,piecewise_linear_constant,q_learning,0.25,0.0,0.0,0.0,0.0,0.0,0.0,8.076759467831545,0.5335445548192924
